key,translation,locale
company.user.salutation.ms,Pani,pl_PL
configurable_bundle_note.note_added,Notatka została pomyślnie dodana do skonfigurowanego zestawu,pl_PL
configurable_bundle_page.configurator,Konfigurator,pl_PL
configurable_bundle_page.configurator.added_to_cart,Skonfigurowany zestaw został pomyślnie dodany do koszyka.,pl_PL
configurable_bundle_page.configurator.product_became_unavailable,Produkt z kodem SKU '%sku%' skonfigurowanym dla slotu o identyfikatorze '%id%' stał się niedostępny.,pl_PL
configurable_bundle_page.configurator.selected_product,Wybrany produkt,pl_PL
configurable_bundle_page.configurator.slot_became_unavailable,Skonfigurowany slot o identyfikatorze '%id%' stał się niedostępny.,pl_PL
configurable_bundle_page.configurator.summary_page_locked,"Aby przejść na stronę Podsumowanie, należy skonfigurować produkt dla co najmniej jednego slotu.",pl_PL
configurable_bundle_page.invalid_template_slot_combination,Nieprawidłowa kombinacja szablonu / slotu.,pl_PL
configurable_bundle_page.template_not_found,Nie znaleziono konfigurowalnego szablonu zestawu.,pl_PL
configurable_bundle.slot.validation.error.not_exists,Konfigurowalny szablon zestawu slotów nie istnieje.,pl_PL
configurable_bundle.templates.configurable-bundle-all-in.name,Wszystko w,pl_PL
configurable_bundle.template_slots.slot-1.name,Slot 1,pl_PL
configurable_bundle.template_slots.slot-2.name,Slot 2,pl_PL
configurable_bundle.template_slots.slot-3.name,Slot 3,pl_PL
configurable_bundle.template_slots.slot-4.name,Slot 4,pl_PL
configurable_bundle.template_slots.slot-5.name,Slot 5,pl_PL
configurable_bundle.template_slots.slot-6.name,Slot 6,pl_PL
configurable_bundle.templates.smartstation.name,Zestaw Smartstation,pl_PL
configurable_bundle.template.validation.error.already_activated,Konfigurowalny szablon zestawu jest już aktywowany.,pl_PL
configurable_bundle.template.validation.error.already_deactivated,Konfigurowalny szablon zestawu jest już dezaktywowany.,pl_PL
configurable_bundle.template.validation.error.not_exists,Konfigurowalny szablon zestawu nie istnieje.,pl_PL
configured_bundle_cart.error.configured_bundle_cannot_be_added,Nie można dodać skonfigurowanego zestawu do koszyka.,pl_PL
configured_bundle_cart.error.configured_bundle_cannot_be_removed,Skonfigurowanego zestawu nie można usunąć z koszyka.,pl_PL
configured_bundle_cart.error.configured_bundle_cannot_be_updated,Nie można zaktualizować skonfigurowanego zestawu.,pl_PL
configured_bundle_cart.error.configured_bundle_not_found,Nie znaleziono skonfigurowanego zestawu z dostarczonym kodem SKU w koszyku.,pl_PL
configured_bundle_widget.configured_bundle.removed,Skonfigurowany zestaw został pomyślnie usunięty.,pl_PL
configured_bundle_widget.configured_bundle.updated,Skonfigurowany zestaw został pomyślnie zaktualizowany.,pl_PL
countries.iso.AT,Austria,pl_PL
countries.iso.BE,Belgia,pl_PL
countries.iso.BG,Bułgaria,pl_PL
countries.iso.CH,Szwajcaria,pl_PL
countries.iso.CY,Cypr,pl_PL
countries.iso.CZ,Republika Czeska,pl_PL
countries.iso.DE,Niemcy,pl_PL
countries.iso.DK,Dania,pl_PL
countries.iso.EE,Estonia,pl_PL
countries.iso.ES,Hiszpania,pl_PL
countries.iso.FI,Finlandia,pl_PL
countries.iso.FR,Francja,pl_PL
countries.iso.GB,Zjednoczone Królestwo,pl_PL
countries.iso.GR,Grecja,pl_PL
countries.iso.HR,Chorwacja,pl_PL
countries.iso.HU,Węgry,pl_PL
countries.iso.IE,Irlandia,pl_PL
countries.iso.IM,Wyspa Man,pl_PL
countries.iso.IT,Włochy,pl_PL
countries.iso.LT,Litwa,pl_PL
countries.iso.LU,Luksemburg,pl_PL
countries.iso.LV,Łotwa,pl_PL
countries.iso.MC,Monako,pl_PL
countries.iso.MT,Malta,pl_PL
countries.iso.NL,Holandia,pl_PL
countries.iso.NO,Norwegia,pl_PL
countries.iso.PL,Polska,pl_PL
countries.iso.PT,Portugalia,pl_PL
countries.iso.RO,Rumunia,pl_PL
countries.iso.SE,Szwecja,pl_PL
countries.iso.SI,Słowenia,pl_PL
countries.iso.SK,Słowacja,pl_PL
customer.account.additional_addresses,Dodatkowe adresy,pl_PL
customer.account.add_new_address,Zdefiniuj nowy adres,pl_PL
customer.account.available.benefit.voucher.amount,Dostępna kwota Benefit Voucher,pl_PL
customer.account.available.cashback.amount,Dostępna kwota Cashback,pl_PL
customer.account.available.shopping.point.amount,Dostępna kwota Shopping Points,pl_PL
customer.account.deliver_to_multiple_addresses,Dostarcz na wiele adresów,pl_PL
customer.account.no_orders,W tej chwili brak zamówień,pl_PL
customer.account.please_specify_billing_address,Podaj adres rozliczeniowy,pl_PL
customer.account.please_specify_shipping_address,Określ adres wysyłki,pl_PL
customer.account.print_shopping_list.table.barcode,kod kreskowy,pl_PL
customer.account.print_shopping_list.table.default_price,Cena domyślna,pl_PL
customer.account.print_shopping_list.table.note,Uwaga,pl_PL
customer.account.print_shopping_list.table.product_name,Nazwa produktu,pl_PL
customer.account.print_shopping_list.table.product_sku,Kod SKU produktu,pl_PL
customer.account.print_shopping_list.title.shopping_list_id,Identyfikator listy zakupów,pl_PL
customer.account.print_shopping_list.title.shopping_list_name,Nazwa listy zakupów,pl_PL
customer.account.shopping_list,Listy zakupów,pl_PL
customer.account.shopping_list.access,Dostęp,pl_PL
customer.account.shopping_list.access.full_access,Pełny dostęp,pl_PL
customer.account.shopping_list.access.read_only,Tylko czytać,pl_PL
customer.account.shopping_list.add_all_available_to_cart,Dodaj wszystkie dostępne produkty do koszyka,pl_PL
customer.account.shopping_list.add_item.success,Przedmiot został dodany do listy zakupów.,pl_PL
customer.account.shopping_list.add_selected_items_to_cart,Dodaj wybrane pozycje do koszyka,pl_PL
customer.account.shopping_list.add-to-cart,Dodaj do koszyka,pl_PL
customer.account.shopping_list.availability,Dostępność,pl_PL
customer.account.shopping_list.available,Dostępny,pl_PL
customer.account.shopping_list.clear.success,Lista zakupów została pomyślnie wyczyszczona.,pl_PL
customer.account.shopping_list.create.failed,Tworzenie listy zakupów nie powiodło się.,pl_PL
customer.account.shopping_list.create.success,Lista '%name%' została utworzona pomyślnie.,pl_PL
customer.account.shopping_list.delete.failed,Lista zakupów nie została usunięta.,pl_PL
customer.account.shopping_list.delete.it_belongs_to_follow,Należy do następujących,pl_PL
customer.account.shopping_list.delete.it_will_be_deleted_from_all_of_them,Zostanie usunięty ze wszystkich,pl_PL
customer.account.shopping_list.delete.success,Lista zakupów została pomyślnie usunięta.,pl_PL
customer.account.shopping_list.delete.warning,Ostrzeżenie,pl_PL
customer.account.shopping_list.delete.you_are_trying_to_delete_shopping_list,"Próbujesz usunąć listę zakupów <a href=""%link%"">%name% </a>",pl_PL
customer.account.shopping_list.empty,Obecnie na Twojej liście zakupów nie ma żadnych pozycji.,pl_PL
customer.account.shopping_list.error.cannot_update,Nie można zaktualizować listy zakupów.,pl_PL
customer.account.shopping_list.error.duplicate_name,Lista zakupów o tej samej nazwie już istnieje.,pl_PL
customer.account.shopping_list.item.added_all_available_to_cart,Dostępne przedmioty zostały pomyślnie dodane do koszyka.,pl_PL
customer.account.shopping_list.item.added_all_available_to_cart.failed,Nie wszystkie pozycje zostały pomyślnie dodane do koszyka,pl_PL
customer.account.shopping_list.item.added_to_cart,Przedmiot został pomyślnie dodany do koszyka.,pl_PL
customer.account.shopping_list.item.added_to_cart.failed,Przedmiot nie został dodany do koszyka.,pl_PL
customer.account.shopping_list.item.add.failed,Nie można dodać elementu %sku% do listy.,pl_PL
customer.account.shopping_list.item.add.success,Element %sku% został dodany do listy.,pl_PL
customer.account.shopping_list.item.not_added,Nie udało się dodać produktu do listy zakupów.,pl_PL
customer.account.shopping_list.item.remove.failed,Produkt nie został usunięty z listy zakupów.,pl_PL
customer.account.shopping_list.item.remove.success,Produkt został pomyślnie usunięty.,pl_PL
customer.account.shopping_list.items.added_to_cart,Przedmioty zostały pomyślnie dodane do koszyka.,pl_PL
customer.account.shopping_list.items.added_to_cart.failed,Pozycje nie zostały dodane do koszyka.,pl_PL
customer.account.shopping_list.items.added_to_cart.not_found,Brak produktów do dodania do koszyka.,pl_PL
customer.account.shopping_list.items.added_to_cart.select_list,Należy wybrać co najmniej jedną listę zakupów.,pl_PL
customer.account.shopping_list.item.select_item,Należy wybrać co najmniej jeden produkt.,pl_PL
customer.account.shopping_list.overview.actions,Działania,pl_PL
customer.account.shopping_list.overview.add_new,Dodaj nową listę zakupów,pl_PL
customer.account.shopping_list.overview.add_shopping_list_to_cart,Dodaj wybrane listy zakupów do koszyka,pl_PL
customer.account.shopping_list.overview.created_date,Data utworzenia,pl_PL
customer.account.shopping_list.overview.create.success,Lista zakupów została pomyślnie utworzona.,pl_PL
customer.account.shopping_list.overview.delete,Usuń,pl_PL
customer.account.shopping_list.overview.dismiss,Odrzuć,pl_PL
customer.account.shopping_list.overview.edit,Zmień nazwę,pl_PL
customer.account.shopping_list.overview.empty,Nie masz jeszcze żadnych list zakupów.,pl_PL
customer.account.shopping_list.overview.enter_name,Wpisz imię tutaj,pl_PL
customer.account.shopping_list.overview.form.new,Utwórz nową listę zakupów,pl_PL
customer.account.shopping_list.overview.item_count,Liczba przedmiotów,pl_PL
customer.account.shopping_list.overview.modified_date,Data ostatniej aktualizacji,pl_PL
customer.account.shopping_list.overview.name,Nazwa listy,pl_PL
customer.account.shopping_list.overview.owner,"Użytkownik, który utworzył listę",pl_PL
customer.account.shopping_list.overview.print,Wydrukować,pl_PL
customer.account.shopping_list.overview.share,Dzielić,pl_PL
customer.account.shopping_list.overview.shared_with,Współdzielone z,pl_PL
customer.account.shopping_list.overview.title,Zarządzaj listami zakupów,pl_PL
customer.account.shopping_list.overview.variant,Wariant,pl_PL
customer.account.shopping_list.overview.view,Widok,pl_PL
customer.account.shopping_list.price,Cena,pl_PL
customer.account.shopping_list.print_shopping_list,Wydrukuj listę zakupów,pl_PL
customer.account.shopping_list.product,Produkt,pl_PL
customer.account.shopping_list.quantity,Ilość,pl_PL
customer.account.shopping_list.remove,Usunąć,pl_PL
customer.account.shopping_list.share.error.one_id_required,"Wybierz klienta lub jednostkę biznesową, której chcesz udostępnić listę zakupów",pl_PL
customer.account.shopping_list.share.from.share,Dzielić,pl_PL
customer.account.shopping_list.share.from.share_with,Udostępnij listę zakupów:,pl_PL
customer.account.shopping_list.share.select_company_business_unit,Wybierz jednostkę biznesową,pl_PL
customer.account.shopping_list.share.select_company_user,Wybierz klienta,pl_PL
customer.account.shopping_list.share.select_permission,Wybierz poziom dostępu,pl_PL
customer.account.shopping_list.share.share_shopping_list_fail,Ta lista zakupów została wcześniej udostępniona temu podmiotowi,pl_PL
customer.account.shopping_list.share.share_shopping_list_successful,Udało się udostępnić listę zakupów,pl_PL
customer.account.shopping_list.updated,Lista zakupów została zaktualizowana pomyślnie,pl_PL
customer.account.wishlist.continue-shopping,Kontynuować zakupy,pl_PL
customer.account.wishlist.created,Lista życzeń została utworzona pomyślnie.,pl_PL
customer.account.wishlist.deleted,Lista życzeń została pomyślnie usunięta.,pl_PL
customer.account.wishlist.item.moved_all_available_to_cart,Dostępne przedmioty zostały pomyślnie przeniesione do koszyka.,pl_PL
customer.account.wishlist.item.moved_all_available_to_cart.failed,Nie wszystkie przedmioty zostały pomyślnie przeniesione do koszyka,pl_PL
customer.account.wishlist.item.moved_to_cart,Przedmiot został pomyślnie przeniesiony do koszyka.,pl_PL
customer.account.wishlist.item.moved_to_cart.failed,Przedmiot nie został przeniesiony do koszyka.,pl_PL
customer.account.wishlist.item.not_added,Nie udało się dodać produktu do listy życzeń.,pl_PL
customer.account.wishlist.item.removed,Produkt został pomyślnie usunięty.,pl_PL
customer.account.wishlist.overview.price,Cena,pl_PL
customer.account.wishlist.overview.sku,Sku,pl_PL
customer.account.wishlist.overview.variant,Wariant,pl_PL
customer.account.wishlist.product-not-available,Ten produkt jest obecnie niedostępny.,pl_PL
customer.account.wishlist.updated,Lista życzeń została pomyślnie zaktualizowana,pl_PL
customer.account.wishlist.view-in-shop,Widok,pl_PL
customer.address.added,Adres został pomyślnie dodany,pl_PL
customer.address.address1,Ulica,pl_PL
customer.address.address2,Numer domu,pl_PL
customer.address.address3,Dodatkowe informacje,pl_PL
customer.address.address4,Więcej dodatkowych informacji o wysyłce,pl_PL
customer.address.city,Miasto,pl_PL
customer.address.company,Nazwa firmy,pl_PL
customer.address.country,Kraj,pl_PL
customer.address.delete.failed,Nie udało się usunąć adresu,pl_PL
customer.address.delete.success,Adres został pomyślnie usunięty,pl_PL
customer.address.first_name,Imię,pl_PL
customer.address.is_default_billing,To domyślny adres rozliczeniowy,pl_PL
customer.address.is_default_shipping,To domyślny adres dostawy,pl_PL
customer.address.last_name,Nazwisko,pl_PL
customer.address.number,Numer domu,pl_PL
customer.address.phone,"Numer telefonu (na ewentualne pytania dotyczące dostawy, numer telefonu z prefixem np. +48)",pl_PL
customer.address.placeholder.optional,Opcjonalne,pl_PL
customer.address.save_new_address,Zapisz nowy adres w książce adresowej,pl_PL
customer.address.state,Województwo,pl_PL
customer.address.updated,Adres został pomyślnie zaktualizowany,pl_PL
customer.address.vat_number,Numer NIP lub VAT,pl_PL
customer.address.zip_code,Kod pocztowy,pl_PL
customer.anonymization.failed,Twoje konto nie mogło zostać usunięte,pl_PL
customer.anonymization.success,Twoje konto zostało pomyślnie usunięte,pl_PL
customer.authentication.failed,Uwierzytelnianie nie powiodło się,pl_PL
customer.authentication.succeeded,Logowanie się powiodło,pl_PL
customer.authorization.account_confirmed,"Twój adres e-mail został zweryfikowany. Proszę się zalogować, aby kontynuować.",pl_PL
customer.authorization.invalid_account,"Aby się zalogować, musisz najpierw potwierdzić swój adres e-mail",pl_PL
customer.authorization.success,"Prawie na miejscu! Wyślemy Ci wiadomość e-mail, aby potwierdzić Twój adres e-mail. Potwierdź to, aby móc się zalogować.",pl_PL
customer.authorization.validate_email_address,"Prawie na miejscu! Wyślemy Ci wiadomość e-mail, aby potwierdzić Twój adres e-mail. Potwierdź to, aby móc się zalogować.",pl_PL
customer.billingSameAsShipping,Adres rozliczeniowy taki sam jak adres dostawy,pl_PL
customer.birth_date,Data urodzenia (dd / mm / rrrr),pl_PL
customer.customer_id,ID,pl_PL
customer.email,E-mail,pl_PL
customer.email.already.used,Adres e-mail jest już używany,pl_PL
customer.email.format.invalid,Nieprawidłowy format adresu e-mail,pl_PL
customer.email.invalid,Adres email jest nieprawidłowy,pl_PL
customer.error.confirm_email_link.invalid_or_used,Ten link weryfikacyjny e-mail jest nieprawidłowy lub został już użyty.,pl_PL
customer.first_name,Imię,pl_PL
customer.forgotten_password.email,Adres e-mail,pl_PL
customer.last_name,Nazwisko,pl_PL
customer.login.email,E-mail,pl_PL
customer.login.failed,Logowanie nie powiodło się,pl_PL
customer.login.password,Hasło,pl_PL
customer.newsletter.subscription_agreement,Wyrażam zgodę na zapis do newslettera,pl_PL
customer.order.canceledTotal,Kwota anulowana,pl_PL
customer.order.discount.total,Zniżka,pl_PL
customer.order.item_price,Cena zawiera faktura VAT,pl_PL
customer.order.item_sku,SKU,pl_PL
customer.order.item_sum,Suma pozycji,pl_PL
customer.order.product_name,Nazwa produktu,pl_PL
customer.order.products,Produkty,pl_PL
customer.order.reorder.error.unable_to_reorder_items,"Nie możesz bezpośrednio zamawiać tych produktów, dodaj je osobno do koszyka",pl_PL
customer.order.shipment_method,Wysyłka,pl_PL
customer.password,Hasło,pl_PL
customer.password.changed,Twoje hasło zostało pomyślnie zmienione,pl_PL
customer.password.change.success,Zmiana hasła powiodła się,pl_PL
customer.password.confirm.new_password,Potwierdź hasło,pl_PL
customer.password.invalid,Hasło jest niewłaściwe,pl_PL
